"(PDH-CSV 4.0) (Hora est. Pacífico, Sudamérica)(300)","\\JAMANRIQUE\Interfaz de red(Realtek PCIe GBE Family Controller)\Total de bytes/s","\\JAMANRIQUE\Procesador(_Total)\% de tiempo de procesador","\\JAMANRIQUE\Memoria\% de bytes confirmados en uso"
"05/01/2018 15:10:15.040"," "," ","40.521530746603737"
"05/01/2018 15:10:16.049","909.90209179611088","1.9433078238045298","40.520249758968184"
"05/01/2018 15:10:17.038","1824.3798998510717","0.45053244743787912","40.523418560745988"
"05/01/2018 15:10:18.043","909.76310261197432","2.6020512067098656","40.549409468786187"
"05/01/2018 15:10:19.048","2859.0153142814911","2.6247413402085029","40.546532822900112"
"05/01/2018 15:10:20.036","1480.5311306170893","0","40.542071787766666"
"05/01/2018 15:10:21.041","442.94488309255479","2.3085142650956181","40.527317752253104"
"05/01/2018 15:10:22.046","640.87030000000004","2.2356430709265407","40.524958013679125"
"05/01/2018 15:10:23.035","2376.5500645641614","0.64780763075460435","40.523778144392132"
"05/01/2018 15:10:24.040","1432.9972402263907","3.2073472974311068","40.534262159032345"
"05/01/2018 15:10:25.045","1022.9174178710934","6.7138467398554109","40.593401864309193"
"05/01/2018 15:10:26.049","190.06961224899064","3.0135178705771315","40.567680644003602"
"05/01/2018 15:10:27.038","2119.4117553179299","2.6353921226217492","40.578805152461584"
"05/01/2018 15:10:28.043","0","2.2153930681376499","40.563848856967837"
"05/01/2018 15:10:29.048","1614.0700631611899","2.724365385147387","40.547532900364033"
