"(PDH-CSV 4.0) (Hora est. Pacífico, Sudamérica)(300)","\\JAMANRIQUE\Interfaz de red(Realtek PCIe GBE Family Controller)\Total de bytes/s","\\JAMANRIQUE\Procesador(_Total)\% de tiempo de procesador","\\JAMANRIQUE\Memoria\% de bytes confirmados en uso"
"05/01/2018 15:47:47.014","405.00357918442853","3.5023592861778585","45.498324335901607"
"05/01/2018 15:47:48.019","2075.9284944657211","2.7183053458512352","45.483727624054005"
"05/01/2018 15:47:49.008","13282.277634904705","4.9892025113821958","45.480513885961962"
"05/01/2018 15:47:50.013","15004.572793024363","4.2645873440216864","45.479435135023536"
"05/01/2018 15:47:51.018","12511.198182132001","6.8752768467983287","45.534552062287595"
"05/01/2018 15:47:52.008","21255.689462778915","8.3606255173629407","45.493616081190673"
"05/01/2018 15:47:53.013","33888.035919100235","9.6246440275945417","45.497931061661326"
"05/01/2018 15:47:54.018","17910.314620609261","10.788784168788768","45.490334915344214"
"05/01/2018 15:47:55.007","19930.487777075843","10.614704392203333","45.49042481125575"
"05/01/2018 15:47:56.012","20815.320770859555","10.094598103618901","45.491975509908976"
